SMILES,reward
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,7.6000000000000005
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
C1=C(C2=CC(C(=O)NC3(=O))=C3C=C2)SC=N1,-1.0
N(C)C(C(C=C1)=CC=C1S(=O)(=O)C),12.754880694143166
N(C)C(C(C=C1)=CC=C1S(=O)(=O)C),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),8.38578913622588
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2(C1=CSC=N1)),5.619333566462469
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2(C1=CSC=N1)),-1.0
C(=CC=C1C2=CC=C3)C=C1SC2=C3(C1=C2SC=NC2=CC2=C1N=CS2(C1=CSC=N1)),-1.0
C(C=C1)=CC=C1P(C1=CC=CC=C1)(C1=CC=CC(C(=CC=C2C3=CC=C4)C=C2OC3=C4)=C1)=O,7.348656334623548
C(C=C1)=CC=C1P(C1=CC=CC=C1)(C1=CC=CC(C(=CC=C2C3=CC=C4)C=C2OC3=C4)=C1)=O,-1.0
C=C(C1=CC=CN1C),12.834816999681466
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC=CN1C),-1.0
C=C(C1=CC(C=CC2=C3N=CC=C2)=C3N=C1)(C1=CC=CN1C),11.801636110900631
C=C(C1=CC(C=CC2=C3N=CC=C2)=C3N=C1)(C1=CC=CN1C),-1.0
C=C(C1=CC(C=CC2=C3N=C(C4=C(C=O)C=CC(C=O)=C4)C=C2)=C3N=C1)(C1=CC=CN1C),9.06890836009959
C=C(C1=CC(C=CC2=C3N=C(C4=C(C=O)C=CC(C=O)=C4)C=C2)=C3N=C1)(C1=CC=CN1C),-1.0
C=C(C1=CC(C=CC2=C3N=C(C4=C(C=O)C=CC(C=O)=C4)C=C2)=C3N=C1)(C1=CC=CN1C),-1.0
C(S1)=CC=C1C1=CC(N2C3=C(C4=C2C=CN=C4)C=CC=C3)=CS1,8.954987576751208
C(S1)=CC=C1C1=CC(N2C3=C(C4=C2C=CN=C4)C=CC=C3)=CS1,-1.0
C(S1)=CC=C1C1=CC(N2C3=C(C4=C2C=CN=C4)C=CC=C3)=CS1,-1.0
C(S1)=CC=C1C1=CC(N2C3=C(C4=C2C=CN=C4)C=CC=C3)=CS1,-1.0
C(S1)=CC=C1C1=CC(N2C3=C(C4=C2C=CN=C4)C=CC=C3)=CS1,-1.0
